3,75000000,map,1.7259022211263217,-0.01071376181739891,0.0,0.0,0.0,-0.0016188633327725366,0.9999986896398964,0.021396431242796346,-0.00010600772430792882,0.0,0.0,0.0,2.264945543736002e-05,-0.00010600772430792882,0.05068675446338292,0.0,0.0,0.0,0.01687817668641525,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,2.264945543736002e-05,0.01687817668641525,0.0,0.0,0.0,0.011956004082804485
3,100000000,map,1.7416346383839691,-0.010764699284409486,0.0,0.0,0.0,-0.0016188633296459307,0.9999986896399015,0.02177875876428314,-0.00010472467411826023,0.0,0.0,0.0,2.328138586106255e-05,-0.00010472467411826023,0.0516208382220222,0.0,0.0,0.0,0.017073353119146498,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,2.328138586106255e-05,0.017073353119146498,0.0,0.0,0.0,0.01285600408286702
3,125000000,map,1.7579124505059889,-0.010825954146494985,0.0,0.0,0.0,-0.001050030625880112,0.9999994487176904,0.021039378644243545,-8.484061226742726e-05,0.0,0.0,0.0,3.782053886021623e-05,-8.484061226742726e-05,0.05151461015564556,0.0,0.0,0.0,0.017216556748524958,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,3.782053886021623e-05,0.017216556748524958,0.0,0.0,0.0,0.011073735450354463
3,150000000,map,1.7736449155324014,-0.010858993341364285,0.0,0.0,0.0,-0.001050030622835216,0.9999994487176936,0.021421706230834624,-8.363378935611312e-05,0.0,0.0,0.0,3.8201273801383756e-05,-8.363378935611312e-05,0.052459124386700896,0.0,0.0,0.0,0.01739785351347177,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,3.8201273801383756e-05,0.01739785351347177,0.0,0.0,0.0,0.011973735450415364
3,175000000,map,1.7949984733436395,-0.012146695724688721,0.0,0.0,0.0,-0.0012675236082513956,0.9999991966916286,0.02101420242069879,-3.005189574065306e-05,0.0,0.0,0.0,6.200443208400474e-05,-3.005189574065306e-05,0.05267349559386365,0.0,0.0,0.0,0.01754848264546814,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,6.200443208400474e-05,0.01754848264546814,0.0,0.0,0.0,0.01104345446168433
3,200000000,map,1.8107309225100625,-0.012186578322427739,0.0,0.0,0.0,-0.001267523605533794,0.9999991966916321,0.02139653249519186,-2.8324657901473705e-05,0.0,0.0,0.0,6.24628209049329e-05,-2.8324657901473705e-05,0.05362844575729414,0.0,0.0,0.0,0.017729302833533616,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,6.24628209049329e-05,0.017729302833533616,0.0,0.0,0.0,0.011943454461738681
3,225000000,map,1.8264633716763767,-0.012226460920140104,0.0,0.0,0.0,-0.0012675236030730978,0.9999991966916352,0.021778862607678865,-2.658243219936857e-05,0.0,0.0,0.0,6.295710406349792e-05,-2.658243219936857e-05,0.0545893081685175,0.0,0.0,0.0,0.017924282225848336,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,6.295710406349792e-05,0.017924282225848336,0.0,0.0,0.0,0.012843454461787897
3,250000000,map,1.8399155584956046,-0.01114028289147448,0.0,0.0,0.0,-0.0007647801059352084,0.999999707555652,0.02103962780631511,-3.461115054161709e-05,0.0,0.0,0.0,6.036427699653296e-05,-3.461115054161709e-05,0.054473666884243134,0.0,0.0,0.0,0.01805464342657656,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,6.036427699653296e-05,0.01805464342657656,0.0,0.0,0.0,0.01105869359319159
3,275000000,map,1.8556480398105317,-0.01116434669035951,0.0,0.0,0.0,-0.0007647801041033408,0.9999997075556534,0.021421955756572846,-3.319570061424148e-05,0.0,0.0,0.0,6.064121988458938e-05,-3.319570061424148e-05,0.05544454836154209,0.0,0.0,0.0,0.018235703733490958,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,6.064121988458938e-05,0.018235703733490958,0.0,0.0,0.0,0.011958693593228228
3,300000000,map,1.8713805211254575,-0.01118841048922973,0.0,0.0,0.0,-0.0007647801026416216,0.9999997075556546,0.021804283720680318,-3.177119596463228e-05,0.0,0.0,0.0,6.093982019145939e-05,-3.177119596463228e-05,0.05642134965450442,0.0,0.0,0.0,0.018430923273589292,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,6.093982019145939e-05,0.018430923273589292,0.0,0.0,0.0,0.01285869359325746
