0,5.636363636407069,5.636363636178479
0,5.636363636424079,5.636363636105962
0,5.6363636364274425,5.6363636360916205
0,5.63636363643031,5.6363636360794
0,5.636363636427868,5.636363636089807
0,5.636363636420305,5.636363636122049
0,5.636363636408219,5.6363636361735745
0,5.636363636392565,5.636363636240309
0,5.636363636374582,5.636363636316974
0,5.636363636289971,5.636363636380916
0,5.6363636362517315,5.636363636389886
0,5.6363636361824225,5.636363636406143
0,5.6363636361271725,5.636363636419103
0,5.636363636079951,5.63636363643018
0,0.44703696933817855,5.447036969338178
0,0.40041977620907515,5.400419776209075
0,0.37000587871137336,5.370005878711375
0,0.3652601344599927,5.365260134459993
0,0.3728442500736108,5.372844250073611
0,0.391704988220207,5.391704988220208
0,0.42177905530422827,5.421779055304228
0,0.4629524385437849,5.462952438543786
0,0.5151705063463741,5.515170506346374
0,0.578308975958882,5.578308975958883
0,0.6521841043446169,5.6521841043446175
0,0.7781191290304634,5.778119129030464
0,0.8211908849538404,5.8211908849538405
0,0.9084380621654261,5.908438062165427
0,1.0426828315963956,6.042682831596396
0,1.0891536195453977,6.089153619545399
0,1.1853244138950856,6.185324413895086
0,1.2845285730187799,6.28452857301878
0,1.384544594779171,6.384544594779172
0,1.4841842309334567,6.484184230933457
0,1.5832518782640324,6.583251878264034
0,1.8301225774611458,6.529185613143232
0,2.066192269965442,6.473811240827411
0,2.2761995780994027,6.424550267314506
0,2.4588577530713205,6.381704522568008
0,2.625771112422223,6.342552006177054
0,2.7821273013640093,6.305875863091945
0,2.994973276929427,6.25594902931734
0,3.059390634842798,6.240838784868525
0,3.1782232480500703,6.212964468190275
0,3.343935635357757,6.174093661290942
0,3.395378122635395,6.1620269050159395
0,3.4899879295942373,6.139834481161397
0,3.5803310334507414,6.11864288889876
0,3.704750190255347,6.089458148413729
0,3.777734986513156,6.072338257933502
0,3.811732738661321,6.064363476565414
0,3.90985583528482,6.041346947727804
0,3.968784632334695,6.027524143481536
0,3.995919173299788,6.021159251156391
0,4.048144215030163,6.008908932725809
0,4.120616243902726,5.991909321014961
0,4.14195714798898,5.986903429933
0,4.182039232859292,5.977501459407866
0,4.219142678853783,5.968798181952367
0,4.252387415468449,5.9610000338575695
0,4.295302048175241,5.950933638531285
0,4.318544658855149,5.945481668124887
0,4.337887424145132,5.940944476266742
0,4.346063838621229,5.93902655188346
0,4.359771429513157,5.935811191056958
0,4.369717175233769,5.933478238357062
0,4.376298826238393,5.931934394294249
0,4.374664451134845,5.932317766232118
0,4.367779788695821,5.933932687051149
0,4.355139915300816,5.936897595625285
0,4.346462899779919,5.938932944945002
0,4.323552883430526,5.944306899397328
